Time stamp,Machine ID,Attribute name,Attribute value,Attribute deleted,,,,,
0,26,QlHb0NMTSytpaiRqXo9rzLE+wu5f7Cx4uvIm3KZc8lQ=,12,0,,,,,
0,26,UXoyQksNeYIycY9Dk5zo16RRSKQIgIGvbf3eic2t9W8=,2,0,,,,,
0,26,VpNAaQgO+x4ctIOUvXtif/tvIr9yzuDnBRTwEKI2TRk=,yZcymg/ON2UZiKFDSg0j2qYUHLAVxxqjD8+GfT757sA=,0,,,,,
0,26,ZpZw+sjJYrnkTFaQa7zK5u8CazfWK8wK8NP496eDlRA=,4,0,,,,,
0,26,a9zJGWB2XzbmXITiSpJp8v85XQFgxHlCvnIiBVwj0cw=,Grz83hZlH8OV5qMfqHAcDzE+eJmLT38Y5l2jYqKKrRQ=,0,,,,,
0,26,f+49QMu8EaahawvSHtHCAfPvZYeJaclaWvO/5LsL3AY=,1,0,,,,,
0,26,iDmVM9CBJbfsTpobqwGRQiSXP2hcCJYwMpY68x9ri9w=,8,0,,,,,
0,26,kOyEOvP6U7GeCTBdsiQitNnNqCVpI3iFa+FLTqEhQ5g=,2,0,,,,,
0,26,mansM6bIlckDBqXz7zIl+IJeUAIfrXYa5wIgb3fzoO8=,2,0,,,,,
0,26,mllg31ui43WCVtsdRvkkZBeNU+HAfRWwkDIAf0JEmBU=,1,0,,,,,
0,26,nM1shbK5G5VuE3lI1XAB/kub+InwgNM7LVPexd1AgII=,1,0,,,,,
0,26,nUunno7yG6iADfwBlhLHkExuJRd+Nscd90G9NZj+YTQ=,2,0,,,,,
0,26,nZ5q1pI72dPJKYidMWRLsv1e8b+NPCQFiRoRA9oJUs4=,2,0,,,,,
0,26,p8ZhzZo6jUe5PdjVklNuNCkogJqCEFA33ZThAAVyqWg=,AIN3x3ueJMX/lOA5hNQiYdffEENipm5ulqjJEQvybDw=,0,,,,,
0,26,qtu6+42tn0xPmcv0ODnGWRQM0J/SgMM9lNsxc3ckbLw=,4,0,,,,,
0,26,rsWF8cgwVBDr1TZCW03bSkJCI+MnigTfUXxRMy+PCrA=,Om78ylE7SWkcCBZrcF0k8WlxEBdR86TY9o40Km1wY/8=,0,,,,,
0,26,s93lk/yiSwQSBKWr6vfu+qa9xSjEKfQVkl1SEyn3Kow=,4,0,,,,,
0,26,w3/Je6spb3dt6QfX5PwD2MXqxLTzNur/Ts5JrAwl8xQ=,4,0,,,,,
0,26,xrLPEfaLoWqEPusv42iPso8MZvlF92N/A3o5pR/IMCQ=,IqsbK2sseX/w3IwBoplQeqYVARSMUdXD1d1ZzJH6Q+g=,0,,,,,
0,26,zeTYeXds5XbzYVzUiHe9t3y9K3L5vndxaOFW8btTjU4=,1,0,,,,,
0,26,zqEOkdzktGuy9oI7M6oIKxqbyfanRB/pf+3HPNLTSqg=,1,0,,,,,
0,27,+8aLrMrUBQLYLD4Ndxi/ZmwwKGhtFGskL8ZSdChYMdo=,1,0,,,,,
0,27,4chZqkETND7f4XrzdWLe8c1eLHKuYgjnUMSV+83EYFA=,1,0,,,,,
0,27,5dEuieuWMFy+CNMBBf/uXNX5nP4Kgzeu0O6UizRNK3w=,2,0,,,,,
0,27,81Cd14q4ebyI/3TPkkIwGYlB/mvKhBUk3e/E8egb4s0=,2,0,,,,,
0,27,9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=,2,0,,,,,
0,27,AbDt9LdIlA7DylAxXIG9AiJ2J18Cuhpmk5fouqfP1LQ=,1,0,,,,,
0,27,ByISK6v8seuIxB23FGnamad97zwwKG2auw7Zs6h9Boc=,4,0,,,,,
0,27,CPN9sCVKIBSqzdaCv2CNTsbDRt/oA6rDAVecPSbyeCY=,eQdHY3yxR/I6CKgBcIcYFKwD+IyMbo1LYtj2uP1lpJc=,0,,,,,
0,27,Drtjw4xPqRquKalsI2q5OaN14xXUha47Qs7m83yx0fQ=,1,0,,,,,
0,27,Eqr5/diyFWeYBfm508mvBV9y9L8uPjCkYuL1DtgDaSU=,1,0,,,,,
0,27,GD94CihDvzCC+HgG6LWXRqq03s/QOZwRm+VXVhaJ5FE=,1,0,,,,,
0,27,GKAYWlOFlntxaxFt+CCHj/Og1BgToNx62SMW9WHlf8g=,YJa4vW6JyjIAXPGf7PWzeAS7ykqHCUpvSdP5JomXgeM=,0,,,,,
0,27,HQ0Tw/ydmSMtgousLp8cX1fTnpXFqCcXrX5Qbva5znM=,4,0,,,,,
0,27,IM+pw2KeAykfDiBYspxOQqvE6ovghGZS7W5iKqg83cY=,1,0,,,,,
0,27,JeoENxsZIjsVA3v6CoNzzr7YJms5JNZabBaOHbZpueo=,3,0,,,,,
0,27,JuC3qp6rNF75IKHBZk+mvRBuWbEf6K4O8bYI/Hgf0cs=,1,0,,,,,
0,27,Mq8KjADLLByyElVUq+c3cFVdXgFEfeCJhw+fKPgWjI4=,20,0,,,,,
0,27,NDlsp1C5MSIvyUmCYw7j4CztiPxSrUGAJzibS8xJ5Zg=,1,0,,,,,
0,27,O0gL4KJtwlvKOyF8uECtPKUF0oSDNxeNc+Z2FepHUnk=,1,0,,,,,
0,27,QhD5ID81G094A0+wLhb+ZjN1sdaQlwkKAB2e+4xxqwo=,4,0,,,,,
0,27,QlHb0NMTSytpaiRqXo9rzLE+wu5f7Cx4uvIm3KZc8lQ=,11,0,,,,,
0,27,UXoyQksNeYIycY9Dk5zo16RRSKQIgIGvbf3eic2t9W8=,2,0,,,,,
0,27,VpNAaQgO+x4ctIOUvXtif/tvIr9yzuDnBRTwEKI2TRk=,yZcymg/ON2UZiKFDSg0j2qYUHLAVxxqjD8+GfT757sA=,0,,,,,
0,27,ZpZw+sjJYrnkTFaQa7zK5u8CazfWK8wK8NP496eDlRA=,4,0,,,,,
0,27,a9zJGWB2XzbmXITiSpJp8v85XQFgxHlCvnIiBVwj0cw=,Grz83hZlH8OV5qMfqHAcDzE+eJmLT38Y5l2jYqKKrRQ=,0,,,,,
0,27,f+49QMu8EaahawvSHtHCAfPvZYeJaclaWvO/5LsL3AY=,1,0,,,,,
0,27,iDmVM9CBJbfsTpobqwGRQiSXP2hcCJYwMpY68x9ri9w=,8,0,,,,,
0,27,kOyEOvP6U7GeCTBdsiQitNnNqCVpI3iFa+FLTqEhQ5g=,2,0,,,,,
0,27,mansM6bIlckDBqXz7zIl+IJeUAIfrXYa5wIgb3fzoO8=,2,0,,,,,
0,27,mllg31ui43WCVtsdRvkkZBeNU+HAfRWwkDIAf0JEmBU=,1,0,,,,,
0,27,nM1shbK5G5VuE3lI1XAB/kub+InwgNM7LVPexd1AgII=,1,0,,,,,
0,27,nUunno7yG6iADfwBlhLHkExuJRd+Nscd90G9NZj+YTQ=,2,0,,,,,
0,27,nZ5q1pI72dPJKYidMWRLsv1e8b+NPCQFiRoRA9oJUs4=,2,0,,,,,
0,27,p8ZhzZo6jUe5PdjVklNuNCkogJqCEFA33ZThAAVyqWg=,H4ULMQYobT2fC3WvQCJLZoJBoPP9pUP2p2Z1osKgWWE=,0,,,,,
0,27,qtu6+42tn0xPmcv0ODnGWRQM0J/SgMM9lNsxc3ckbLw=,4,0,,,,,
0,27,rsWF8cgwVBDr1TZCW03bSkJCI+MnigTfUXxRMy+PCrA=,Om78ylE7SWkcCBZrcF0k8WlxEBdR86TY9o40Km1wY/8=,0,,,,,
0,27,s93lk/yiSwQSBKWr6vfu+qa9xSjEKfQVkl1SEyn3Kow=,4,0,,,,,
0,27,w3/Je6spb3dt6QfX5PwD2MXqxLTzNur/Ts5JrAwl8xQ=,4,0,,,,,
0,27,wNqCDsckjGmkiJStuw+dRMj7oqxTnYssARjPB96ws4Y=,2,0,,,,,
0,27,xrLPEfaLoWqEPusv42iPso8MZvlF92N/A3o5pR/IMCQ=,IqsbK2sseX/w3IwBoplQeqYVARSMUdXD1d1ZzJH6Q+g=,0,,,,,
0,27,zeTYeXds5XbzYVzUiHe9t3y9K3L5vndxaOFW8btTjU4=,1,0,,,,,
0,27,zqEOkdzktGuy9oI7M6oIKxqbyfanRB/pf+3HPNLTSqg=,1,0,,,,,
0,28,+8aLrMrUBQLYLD4Ndxi/ZmwwKGhtFGskL8ZSdChYMdo=,1,0,,,,,
0,28,4chZqkETND7f4XrzdWLe8c1eLHKuYgjnUMSV+83EYFA=,1,0,,,,,
0,28,5dEuieuWMFy+CNMBBf/uXNX5nP4Kgzeu0O6UizRNK3w=,2,0,,,,,
0,28,81Cd14q4ebyI/3TPkkIwGYlB/mvKhBUk3e/E8egb4s0=,2,0,,,,,
0,28,9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=,2,0,,,,,
0,28,AbDt9LdIlA7DylAxXIG9AiJ2J18Cuhpmk5fouqfP1LQ=,1,0,,,,,
0,28,ByISK6v8seuIxB23FGnamad97zwwKG2auw7Zs6h9Boc=,4,0,,,,,
0,28,CPN9sCVKIBSqzdaCv2CNTsbDRt/oA6rDAVecPSbyeCY=,eQdHY3yxR/I6CKgBcIcYFKwD+IyMbo1LYtj2uP1lpJc=,0,,,,,
0,28,Drtjw4xPqRquKalsI2q5OaN14xXUha47Qs7m83yx0fQ=,1,0,,,,,
0,28,Eqr5/diyFWeYBfm508mvBV9y9L8uPjCkYuL1DtgDaSU=,1,0,,,,,
0,28,GD94CihDvzCC+HgG6LWXRqq03s/QOZwRm+VXVhaJ5FE=,1,0,,,,,
0,28,GKAYWlOFlntxaxFt+CCHj/Og1BgToNx62SMW9WHlf8g=,LT6qaJyAI/PhdfZvJfRPgUTGFxby6TIetlM3tWi9RKE=,0,,,,,
0,28,HQ0Tw/ydmSMtgousLp8cX1fTnpXFqCcXrX5Qbva5znM=,4,0,,,,,
0,28,IM+pw2KeAykfDiBYspxOQqvE6ovghGZS7W5iKqg83cY=,1,0,,,,,
0,28,JeoENxsZIjsVA3v6CoNzzr7YJms5JNZabBaOHbZpueo=,3,0,,,,,
0,28,JuC3qp6rNF75IKHBZk+mvRBuWbEf6K4O8bYI/Hgf0cs=,1,0,,,,,
0,28,Mq8KjADLLByyElVUq+c3cFVdXgFEfeCJhw+fKPgWjI4=,20,0,,,,,
0,28,NDlsp1C5MSIvyUmCYw7j4CztiPxSrUGAJzibS8xJ5Zg=,1,0,,,,,
0,28,O0gL4KJtwlvKOyF8uECtPKUF0oSDNxeNc+Z2FepHUnk=,1,0,,,,,
0,28,QhD5ID81G094A0+wLhb+ZjN1sdaQlwkKAB2e+4xxqwo=,4,0,,,,,
0,28,QlHb0NMTSytpaiRqXo9rzLE+wu5f7Cx4uvIm3KZc8lQ=,13,0,,,,,
0,28,UXoyQksNeYIycY9Dk5zo16RRSKQIgIGvbf3eic2t9W8=,2,0,,,,,
0,28,VpNAaQgO+x4ctIOUvXtif/tvIr9yzuDnBRTwEKI2TRk=,yZcymg/ON2UZiKFDSg0j2qYUHLAVxxqjD8+GfT757sA=,0,,,,,
0,28,ZpZw+sjJYrnkTFaQa7zK5u8CazfWK8wK8NP496eDlRA=,4,0,,,,,
0,28,a9zJGWB2XzbmXITiSpJp8v85XQFgxHlCvnIiBVwj0cw=,Grz83hZlH8OV5qMfqHAcDzE+eJmLT38Y5l2jYqKKrRQ=,0,,,,,
0,28,f+49QMu8EaahawvSHtHCAfPvZYeJaclaWvO/5LsL3AY=,1,0,,,,,
0,28,iDmVM9CBJbfsTpobqwGRQiSXP2hcCJYwMpY68x9ri9w=,8,0,,,,,
0,28,kOyEOvP6U7GeCTBdsiQitNnNqCVpI3iFa+FLTqEhQ5g=,2,0,,,,,
0,28,mansM6bIlckDBqXz7zIl+IJeUAIfrXYa5wIgb3fzoO8=,2,0,,,,,
0,28,mllg31ui43WCVtsdRvkkZBeNU+HAfRWwkDIAf0JEmBU=,1,0,,,,,
0,28,nM1shbK5G5VuE3lI1XAB/kub+InwgNM7LVPexd1AgII=,1,0,,,,,
0,28,nUunno7yG6iADfwBlhLHkExuJRd+Nscd90G9NZj+YTQ=,2,0,,,,,
0,28,nZ5q1pI72dPJKYidMWRLsv1e8b+NPCQFiRoRA9oJUs4=,2,0,,,,,
0,28,p8ZhzZo6jUe5PdjVklNuNCkogJqCEFA33ZThAAVyqWg=,71kVpbt2ly23rAH/I+c3HmJ1Bkm0cn4zm9OUB6QLgr0=,0,,,,,
0,28,qtu6+42tn0xPmcv0ODnGWRQM0J/SgMM9lNsxc3ckbLw=,4,0,,,,,
0,28,rsWF8cgwVBDr1TZCW03bSkJCI+MnigTfUXxRMy+PCrA=,Om78ylE7SWkcCBZrcF0k8WlxEBdR86TY9o40Km1wY/8=,0,,,,,
0,28,s93lk/yiSwQSBKWr6vfu+qa9xSjEKfQVkl1SEyn3Kow=,4,0,,,,,
0,28,w3/Je6spb3dt6QfX5PwD2MXqxLTzNur/Ts5JrAwl8xQ=,4,0,,,,,
0,28,wNqCDsckjGmkiJStuw+dRMj7oqxTnYssARjPB96ws4Y=,2,0,,,,,
0,28,xrLPEfaLoWqEPusv42iPso8MZvlF92N/A3o5pR/IMCQ=,IqsbK2sseX/w3IwBoplQeqYVARSMUdXD1d1ZzJH6Q+g=,0,,,,,
0,28,zeTYeXds5XbzYVzUiHe9t3y9K3L5vndxaOFW8btTjU4=,1,0,,,,,
0,28,zqEOkdzktGuy9oI7M6oIKxqbyfanRB/pf+3HPNLTSqg=,1,0,,,,,
0,36,+8aLrMrUBQLYLD4Ndxi/ZmwwKGhtFGskL8ZSdChYMdo=,1,0,,,,,
0,36,4chZqkETND7f4XrzdWLe8c1eLHKuYgjnUMSV+83EYFA=,1,0,,,,,
0,36,5dEuieuWMFy+CNMBBf/uXNX5nP4Kgzeu0O6UizRNK3w=,2,0,,,,,
0,36,81Cd14q4ebyI/3TPkkIwGYlB/mvKhBUk3e/E8egb4s0=,2,0,,,,,
0,36,9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=,2,0,,,,,
0,36,AbDt9LdIlA7DylAxXIG9AiJ2J18Cuhpmk5fouqfP1LQ=,1,0,,,,,
0,36,ByISK6v8seuIxB23FGnamad97zwwKG2auw7Zs6h9Boc=,4,0,,,,,
0,36,CPN9sCVKIBSqzdaCv2CNTsbDRt/oA6rDAVecPSbyeCY=,srxy2uj3l6t6mv+XjQe+6/LIAI0bdae25DOgUWA+j3s=,0,,,,,
0,36,Drtjw4xPqRquKalsI2q5OaN14xXUha47Qs7m83yx0fQ=,1,0,,,,,
0,36,Eqr5/diyFWeYBfm508mvBV9y9L8uPjCkYuL1DtgDaSU=,1,0,,,,,
0,36,GD94CihDvzCC+HgG6LWXRqq03s/QOZwRm+VXVhaJ5FE=,1,0,,,,,
0,36,GKAYWlOFlntxaxFt+CCHj/Og1BgToNx62SMW9WHlf8g=,tseMUGLFmz04i+XNcFNGOfdw4YAUDrdGijyurwkRNvY=,0,,,,,
0,36,HQ0Tw/ydmSMtgousLp8cX1fTnpXFqCcXrX5Qbva5znM=,4,0,,,,,
0,36,IM+pw2KeAykfDiBYspxOQqvE6ovghGZS7W5iKqg83cY=,1,0,,,,,
0,36,JeoENxsZIjsVA3v6CoNzzr7YJms5JNZabBaOHbZpueo=,3,0,,,,,
0,36,JuC3qp6rNF75IKHBZk+mvRBuWbEf6K4O8bYI/Hgf0cs=,1,0,,,,,
0,36,Mq8KjADLLByyElVUq+c3cFVdXgFEfeCJhw+fKPgWjI4=,2,0,,,,,
0,36,NDlsp1C5MSIvyUmCYw7j4CztiPxSrUGAJzibS8xJ5Zg=,1,0,,,,,
0,36,O0gL4KJtwlvKOyF8uECtPKUF0oSDNxeNc+Z2FepHUnk=,1,0,,,,,
0,36,QhD5ID81G094A0+wLhb+ZjN1sdaQlwkKAB2e+4xxqwo=,4,0,,,,,
0,36,QlHb0NMTSytpaiRqXo9rzLE+wu5f7Cx4uvIm3KZc8lQ=,2,0,,,,,
0,36,UXoyQksNeYIycY9Dk5zo16RRSKQIgIGvbf3eic2t9W8=,2,0,,,,,
0,36,VpNAaQgO+x4ctIOUvXtif/tvIr9yzuDnBRTwEKI2TRk=,kEBivoeACREpxRJLWSMr4t6BGL9erwnAbaRFfzKmOFs=,0,,,,,
0,36,ZpZw+sjJYrnkTFaQa7zK5u8CazfWK8wK8NP496eDlRA=,4,0,,,,,
0,36,a9zJGWB2XzbmXITiSpJp8v85XQFgxHlCvnIiBVwj0cw=,j9V7HY066517Wt31rDmSTOLdYpaQahnioCNZJfYjLOk=,0,,,,,
0,36,f+49QMu8EaahawvSHtHCAfPvZYeJaclaWvO/5LsL3AY=,1,0,,,,,
0,36,iDmVM9CBJbfsTpobqwGRQiSXP2hcCJYwMpY68x9ri9w=,8,0,,,,,
0,36,kOyEOvP6U7GeCTBdsiQitNnNqCVpI3iFa+FLTqEhQ5g=,2,0,,,,,
0,36,mansM6bIlckDBqXz7zIl+IJeUAIfrXYa5wIgb3fzoO8=,2,0,,,,,
0,36,mllg31ui43WCVtsdRvkkZBeNU+HAfRWwkDIAf0JEmBU=,1,0,,,,,
0,36,nM1shbK5G5VuE3lI1XAB/kub+InwgNM7LVPexd1AgII=,1,0,,,,,
0,36,nUunno7yG6iADfwBlhLHkExuJRd+Nscd90G9NZj+YTQ=,2,0,,,,,
0,36,nZ5q1pI72dPJKYidMWRLsv1e8b+NPCQFiRoRA9oJUs4=,2,0,,,,,
0,36,p8ZhzZo6jUe5PdjVklNuNCkogJqCEFA33ZThAAVyqWg=,b+Sjybrui7jhbh/hi6kOVfaelY75LgkYP9AxCMGN0VA=,0,,,,,
0,36,qtu6+42tn0xPmcv0ODnGWRQM0J/SgMM9lNsxc3ckbLw=,4,0,,,,,
0,36,rsWF8cgwVBDr1TZCW03bSkJCI+MnigTfUXxRMy+PCrA=,ggLGpIyLe69ejBocBYac2UIAvHcPvcgLBYhX36BtQEE=,0,,,,,
0,36,s93lk/yiSwQSBKWr6vfu+qa9xSjEKfQVkl1SEyn3Kow=,4,0,,,,,
0,36,w3/Je6spb3dt6QfX5PwD2MXqxLTzNur/Ts5JrAwl8xQ=,4,0,,,,,
0,36,wNqCDsckjGmkiJStuw+dRMj7oqxTnYssARjPB96ws4Y=,2,0,,,,,
0,36,xrLPEfaLoWqEPusv42iPso8MZvlF92N/A3o5pR/IMCQ=,TFVbjwJELaoYyV3krih38t/amRZY/yfUdAA2JkTaOsA=,0,,,,,
0,36,zeTYeXds5XbzYVzUiHe9t3y9K3L5vndxaOFW8btTjU4=,1,0,,,,,
0,36,zqEOkdzktGuy9oI7M6oIKxqbyfanRB/pf+3HPNLTSqg=,1,0,,,,,
0,37,+8aLrMrUBQLYLD4Ndxi/ZmwwKGhtFGskL8ZSdChYMdo=,1,0,,,,,
0,37,4chZqkETND7f4XrzdWLe8c1eLHKuYgjnUMSV+83EYFA=,1,0,,,,,
0,37,5dEuieuWMFy+CNMBBf/uXNX5nP4Kgzeu0O6UizRNK3w=,2,0,,,,,
0,37,81Cd14q4ebyI/3TPkkIwGYlB/mvKhBUk3e/E8egb4s0=,2,0,,,,,
0,37,9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=,2,0,,,,,
0,37,AbDt9LdIlA7DylAxXIG9AiJ2J18Cuhpmk5fouqfP1LQ=,1,0,,,,,
0,37,ByISK6v8seuIxB23FGnamad97zwwKG2auw7Zs6h9Boc=,4,0,,,,,
0,37,CPN9sCVKIBSqzdaCv2CNTsbDRt/oA6rDAVecPSbyeCY=,eYZRKLKVZY8OkXAsDHw+KMmsD6bWU5tdK2+cwavRhfo=,0,,,,,
0,37,Drtjw4xPqRquKalsI2q5OaN14xXUha47Qs7m83yx0fQ=,1,0,,,,,
0,37,Eqr5/diyFWeYBfm508mvBV9y9L8uPjCkYuL1DtgDaSU=,1,0,,,,,
0,37,GD94CihDvzCC+HgG6LWXRqq03s/QOZwRm+VXVhaJ5FE=,1,0,,,,,
0,37,GKAYWlOFlntxaxFt+CCHj/Og1BgToNx62SMW9WHlf8g=,VfFzWN16O/RukU7SP2qRKUkaMtwJtaNYo4iVHBXxpL4=,0,,,,,
0,37,HQ0Tw/ydmSMtgousLp8cX1fTnpXFqCcXrX5Qbva5znM=,4,0,,,,,
0,37,IM+pw2KeAykfDiBYspxOQqvE6ovghGZS7W5iKqg83cY=,1,0,,,,,
0,37,JeoENxsZIjsVA3v6CoNzzr7YJms5JNZabBaOHbZpueo=,3,0,,,,,
0,37,JuC3qp6rNF75IKHBZk+mvRBuWbEf6K4O8bYI/Hgf0cs=,1,0,,,,,
0,37,Mq8KjADLLByyElVUq+c3cFVdXgFEfeCJhw+fKPgWjI4=,2,0,,,,,
0,37,NDlsp1C5MSIvyUmCYw7j4CztiPxSrUGAJzibS8xJ5Zg=,1,0,,,,,
0,37,O0gL4KJtwlvKOyF8uECtPKUF0oSDNxeNc+Z2FepHUnk=,1,0,,,,,
0,37,QhD5ID81G094A0+wLhb+ZjN1sdaQlwkKAB2e+4xxqwo=,4,0,,,,,
0,37,QlHb0NMTSytpaiRqXo9rzLE+wu5f7Cx4uvIm3KZc8lQ=,2,0,,,,,
0,37,UXoyQksNeYIycY9Dk5zo16RRSKQIgIGvbf3eic2t9W8=,2,0,,,,,
0,37,VpNAaQgO+x4ctIOUvXtif/tvIr9yzuDnBRTwEKI2TRk=,kEBivoeACREpxRJLWSMr4t6BGL9erwnAbaRFfzKmOFs=,0,,,,,
0,37,ZpZw+sjJYrnkTFaQa7zK5u8CazfWK8wK8NP496eDlRA=,4,0,,,,,
0,37,a9zJGWB2XzbmXITiSpJp8v85XQFgxHlCvnIiBVwj0cw=,j9V7HY066517Wt31rDmSTOLdYpaQahnioCNZJfYjLOk=,0,,,,,
0,37,f+49QMu8EaahawvSHtHCAfPvZYeJaclaWvO/5LsL3AY=,1,0,,,,,
0,37,iDmVM9CBJbfsTpobqwGRQiSXP2hcCJYwMpY68x9ri9w=,8,0,,,,,
0,37,kOyEOvP6U7GeCTBdsiQitNnNqCVpI3iFa+FLTqEhQ5g=,2,0,,,,,
0,37,mansM6bIlckDBqXz7zIl+IJeUAIfrXYa5wIgb3fzoO8=,2,0,,,,,
0,37,mllg31ui43WCVtsdRvkkZBeNU+HAfRWwkDIAf0JEmBU=,1,0,,,,,
0,37,nM1shbK5G5VuE3lI1XAB/kub+InwgNM7LVPexd1AgII=,1,0,,,,,
0,37,nUunno7yG6iADfwBlhLHkExuJRd+Nscd90G9NZj+YTQ=,2,0,,,,,
0,37,nZ5q1pI72dPJKYidMWRLsv1e8b+NPCQFiRoRA9oJUs4=,2,0,,,,,
0,37,p8ZhzZo6jUe5PdjVklNuNCkogJqCEFA33ZThAAVyqWg=,b+Sjybrui7jhbh/hi6kOVfaelY75LgkYP9AxCMGN0VA=,0,,,,,
0,37,qtu6+42tn0xPmcv0ODnGWRQM0J/SgMM9lNsxc3ckbLw=,4,0,,,,,
0,37,rsWF8cgwVBDr1TZCW03bSkJCI+MnigTfUXxRMy+PCrA=,ggLGpIyLe69ejBocBYac2UIAvHcPvcgLBYhX36BtQEE=,0,,,,,
0,37,s93lk/yiSwQSBKWr6vfu+qa9xSjEKfQVkl1SEyn3Kow=,4,0,,,,,
0,37,w3/Je6spb3dt6QfX5PwD2MXqxLTzNur/Ts5JrAwl8xQ=,4,0,,,,,
0,37,wNqCDsckjGmkiJStuw+dRMj7oqxTnYssARjPB96ws4Y=,2,0,,,,,
0,37,xrLPEfaLoWqEPusv42iPso8MZvlF92N/A3o5pR/IMCQ=,TFVbjwJELaoYyV3krih38t/amRZY/yfUdAA2JkTaOsA=,0,,,,,
0,37,zeTYeXds5XbzYVzUiHe9t3y9K3L5vndxaOFW8btTjU4=,1,0,,,,,
0,37,zqEOkdzktGuy9oI7M6oIKxqbyfanRB/pf+3HPNLTSqg=,1,0,,,,,
0,38,+8aLrMrUBQLYLD4Ndxi/ZmwwKGhtFGskL8ZSdChYMdo=,1,0,,,,,
0,38,4chZqkETND7f4XrzdWLe8c1eLHKuYgjnUMSV+83EYFA=,1,0,,,,,
0,38,5dEuieuWMFy+CNMBBf/uXNX5nP4Kgzeu0O6UizRNK3w=,2,0,,,,,
0,38,81Cd14q4ebyI/3TPkkIwGYlB/mvKhBUk3e/E8egb4s0=,2,0,,,,,
0,38,9eCGRtl6XN5GQoOYGEjKtupBbtUoOaOPYRFw+pzH7IU=,2,0,,,,,
0,38,AbDt9LdIlA7DylAxXIG9AiJ2J18Cuhpmk5fouqfP1LQ=,1,0,,,,,
0,38,ByISK6v8seuIxB23FGnamad97zwwKG2auw7Zs6h9Boc=,4,0,,,,,
0,38,CPN9sCVKIBSqzdaCv2CNTsbDRt/oA6rDAVecPSbyeCY=,GdaUYxRzkRWb/Dh4Y5njJ0vBthXWo9TfyvrCdXyU+Mw=,0,,,,,
0,38,Drtjw4xPqRquKalsI2q5OaN14xXUha47Qs7m83yx0fQ=,1,0,,,,,
0,38,Eqr5/diyFWeYBfm508mvBV9y9L8uPjCkYuL1DtgDaSU=,1,0,,,,,
0,38,GD94CihDvzCC+HgG6LWXRqq03s/QOZwRm+VXVhaJ5FE=,1,0,,,,,
0,38,GKAYWlOFlntxaxFt+CCHj/Og1BgToNx62SMW9WHlf8g=,xlshUUzdoHcFirWF2U+oldsXSoBYSLHkhnkkPVEAZtY=,0,,,,,
0,38,HQ0Tw/ydmSMtgousLp8cX1fTnpXFqCcXrX5Qbva5znM=,4,0,,,,,
0,38,IM+pw2KeAykfDiBYspxOQqvE6ovghGZS7W5iKqg83cY=,1,0,,,,,
0,38,JeoENxsZIjsVA3v6CoNzzr7YJms5JNZabBaOHbZpueo=,3,0,,,,,
0,38,JuC3qp6rNF75IKHBZk+mvRBuWbEf6K4O8bYI/Hgf0cs=,1,0,,,,,
0,38,Mq8KjADLLByyElVUq+c3cFVdXgFEfeCJhw+fKPgWjI4=,2,0,,,,,
0,38,NDlsp1C5MSIvyUmCYw7j4CztiPxSrUGAJzibS8xJ5Zg=,1,0,,,,,
0,38,O0gL4KJtwlvKOyF8uECtPKUF0oSDNxeNc+Z2FepHUnk=,1,0,,,,,
0,38,QhD5ID81G094A0+wLhb+ZjN1sdaQlwkKAB2e+4xxqwo=,4,0,,,,,
0,38,QlHb0NMTSytpaiRqXo9rzLE+wu5f7Cx4uvIm3KZc8lQ=,2,0,,,,,
0,38,UXoyQksNeYIycY9Dk5zo16RRSKQIgIGvbf3eic2t9W8=,2,0,,,,,
0,38,VpNAaQgO+x4ctIOUvXtif/tvIr9yzuDnBRTwEKI2TRk=,KonQp0Uma14bNVrfBkv2UCb3fIn3Jm7fLULACDV+CfY=,0,,,,,
0,38,ZpZw+sjJYrnkTFaQa7zK5u8CazfWK8wK8NP496eDlRA=,4,0,,,,,
0,38,a9zJGWB2XzbmXITiSpJp8v85XQFgxHlCvnIiBVwj0cw=,br50rvbxV6kXZhGkOvq1+2VvbuW+aHoqBpZvKClCIpk=,0,,,,,
0,38,f+49QMu8EaahawvSHtHCAfPvZYeJaclaWvO/5LsL3AY=,1,0,,,,,
0,38,iDmVM9CBJbfsTpobqwGRQiSXP2hcCJYwMpY68x9ri9w=,8,0,,,,,
0,38,kOyEOvP6U7GeCTBdsiQitNnNqCVpI3iFa+FLTqEhQ5g=,2,0,,,,,
0,38,mansM6bIlckDBqXz7zIl+IJeUAIfrXYa5wIgb3fzoO8=,2,0,,,,,
0,38,mllg31ui43WCVtsdRvkkZBeNU+HAfRWwkDIAf0JEmBU=,1,0,,,,,
0,38,nM1shbK5G5VuE3lI1XAB/kub+InwgNM7LVPexd1AgII=,1,0,,,,,
0,38,nUunno7yG6iADfwBlhLHkExuJRd+Nscd90G9NZj+YTQ=,2,0,,,,,
0,38,nZ5q1pI72dPJKYidMWRLsv1e8b+NPCQFiRoRA9oJUs4=,2,0,,,,,
